transaction_id,sender_account,receiver_account,amount,timestamp
T2374,A1350,A1251,3371.99,2024-01-02 15:33:00
T2375,A1212,A1363,6706.16,2024-01-02 15:34:00
T2376,A1430,A1227,1932.66,2024-01-02 15:35:00
T2377,A1250,A1085,2194.41,2024-01-02 15:36:00
T2378,A1042,A1289,9334.96,2024-01-02 15:37:00
T2379,A1015,A1407,3548.09,2024-01-02 15:38:00
T2380,A1389,A1112,9608.23,2024-01-02 15:39:00
T2381,A1149,A1016,10370.08,2024-01-02 15:40:00
T2382,A1140,A1115,11693.1,2024-01-02 15:41:00
T2383,A1275,A1147,14907.18,2024-01-02 15:42:00
T2384,A1086,A1399,3383.09,2024-01-02 15:43:00
T2385,A1234,A1289,2303.98,2024-01-02 15:44:00
T2386,A1380,A1395,5236.5,2024-01-02 15:45:00
T2387,A1392,A1253,2783.39,2024-01-02 15:46:00
T2388,A1281,A1261,5513.88,2024-01-02 15:47:00
T2389,A1057,A1293,7336.61,2024-01-02 15:48:00
T2390,A1058,A1137,6996.31,2024-01-02 15:49:00
T2391,A1396,A1278,2815.73,2024-01-02 15:50:00
T2392,A1421,A1187,1095.32,2024-01-02 15:51:00
T2393,A1277,A1421,3378.29,2024-01-02 15:52:00
T2394,A1387,A1021,923.06,2024-01-02 15:53:00
T2395,A1389,A1368,13248.94,2024-01-02 15:54:00
T2396,A1225,A1279,2546.76,2024-01-02 15:55:00
T2397,A1111,A1217,1006.68,2024-01-02 15:56:00
T2398,A1052,A1376,154.66,2024-01-02 15:57:00
T2399,A1424,A1334,6227.74,2024-01-02 15:58:00
T2400,A1384,A1126,6078.5,2024-01-02 15:59:00
T2401,A1152,A1447,2498.59,2024-01-02 16:00:00
T2402,A1016,A1230,446.48,2024-01-02 16:01:00
T2403,A1134,A1178,3162.02,2024-01-02 16:02:00
T2404,A1441,A1418,2236.98,2024-01-02 16:03:00
T2405,A1044,A1224,6782.86,2024-01-02 16:04:00
T2406,A1443,A1060,5585.07,2024-01-02 16:05:00
T2407,A1397,A1415,2720.94,2024-01-02 16:06:00
T2408,A1121,A1107,1474.58,2024-01-02 16:07:00
T2409,A1415,A1377,26555.1,2024-01-02 16:08:00
T2410,A1301,A1352,3630.84,2024-01-02 16:09:00
T2411,A1179,A1440,6993.79,2024-01-02 16:10:00
T2412,A1363,A1312,908.8,2024-01-02 16:11:00
T2413,A1323,A1219,3988.4,2024-01-02 16:12:00
T2414,A1084,A1315,167.54,2024-01-02 16:13:00
T2415,A1071,A1401,4224.7,2024-01-02 16:14:00
T2416,A1105,A1416,19948.32,2024-01-02 16:15:00
T2417,A1105,A1412,2909.06,2024-01-02 16:16:00
T2418,A1030,A1291,238.66,2024-01-02 16:17:00
T2419,A1179,A1272,188.67,2024-01-02 16:18:00
T2420,A1143,A1305,2946.01,2024-01-02 16:19:00
T2421,A1275,A1086,1046.3,2024-01-02 16:20:00
T2422,A1165,A1360,141.77,2024-01-02 16:21:00
T2423,A1149,A1148,8468.78,2024-01-02 16:22:00
T2424,A1293,A1136,3680.73,2024-01-02 16:23:00
T2425,A1487,A1439,2048.56,2024-01-02 16:24:00
T2426,A1263,A1460,13820.5,2024-01-02 16:25:00
T2427,A1347,A1417,740.73,2024-01-02 16:26:00
T2428,A1048,A1069,18730.34,2024-01-02 16:27:00
T2429,A1492,A1384,2260.97,2024-01-02 16:28:00
T2430,A1402,A1210,13157.2,2024-01-02 16:29:00
T2431,A1470,A1030,5542.05,2024-01-02 16:30:00
T2432,A1141,A1443,10516.64,2024-01-02 16:31:00
T2433,A1335,A1064,24815.94,2024-01-02 16:32:00
T2434,A1359,A1443,2041.48,2024-01-02 16:33:00
T2435,A1067,A1127,19486.04,2024-01-02 16:34:00
T2436,A1074,A1364,2960.68,2024-01-02 16:35:00
T2437,A1164,A1424,2921.79,2024-01-02 16:36:00
T2438,A1126,A1389,2496.61,2024-01-02 16:37:00
T2439,A1431,A1346,4677.56,2024-01-02 16:38:00
T2440,A1201,A1250,1004.44,2024-01-02 16:39:00
T2441,A1072,A1295,4840.74,2024-01-02 16:40:00
T2442,A1323,A1137,4681.45,2024-01-02 16:41:00
T2443,A1321,A1212,8610.43,2024-01-02 16:42:00
T2444,A1192,A1231,10761.97,2024-01-02 16:43:00
T2445,A1038,A1324,3483.64,2024-01-02 16:44:00
T2446,A1406,A1450,2160.08,2024-01-02 16:45:00
T2447,A1393,A1047,1801.24,2024-01-02 16:46:00
T2448,A1206,A1263,1298.67,2024-01-02 16:47:00
T2449,A1383,A1142,356.26,2024-01-02 16:48:00
T2450,A1355,A1479,2515.39,2024-01-02 16:49:00
T2451,A1449,A1188,1890.3,2024-01-02 16:50:00
T2452,A1232,A1486,20362.48,2024-01-02 16:51:00
T2453,A1249,A1167,4894.72,2024-01-02 16:52:00
T2454,A1297,A1001,2559.61,2024-01-02 16:53:00
T2455,A1444,A1396,5211.69,2024-01-02 16:54:00
T2456,A1433,A1375,899.34,2024-01-02 16:55:00
T2457,A1047,A1374,3522.39,2024-01-02 16:56:00
T2458,A1497,A1234,5904.76,2024-01-02 16:57:00
T2459,A1325,A1340,4027.11,2024-01-02 16:58:00
T2460,A1357,A1183,3082.77,2024-01-02 16:59:00
T2461,A1435,A1032,30546.25,2024-01-02 17:00:00
T2462,A1407,A1273,12737.34,2024-01-02 17:01:00
T2463,A1203,A1111,5859.52,2024-01-02 17:02:00
T2464,A1495,A1219,5055.14,2024-01-02 17:03:00
T2465,A1422,A1108,5815.94,2024-01-02 17:04:00
T2466,A1253,A1137,1348.71,2024-01-02 17:05:00
T2467,A1165,A1424,3016.53,2024-01-02 17:06:00
T2468,A1145,A1172,241.55,2024-01-02 17:07:00
T2469,A1280,A1295,3872.39,2024-01-02 17:08:00
T2470,A1066,A1289,4698.75,2024-01-02 17:09:00
T2471,A1436,A1248,1550.68,2024-01-02 17:10:00
T2472,A1403,A1175,19950.23,2024-01-02 17:11:00
T2473,A1457,A1349,14411.42,2024-01-02 17:12:00
T2474,A1390,A1024,7683.9,2024-01-02 17:13:00
T2475,A1023,A1050,4573.53,2024-01-02 17:14:00
T2476,A1320,A1401,12239.9,2024-01-02 17:15:00
T2477,A1428,A1235,840.07,2024-01-02 17:16:00
T2478,A1008,A1063,9378.47,2024-01-02 17:17:00
T2479,A1475,A1439,799.96,2024-01-02 17:18:00
T2480,A1080,A1225,9485.41,2024-01-02 17:19:00
T2481,A1233,A1000,1935.86,2024-01-02 17:20:00
T2482,A1490,A1219,12577.85,2024-01-02 17:21:00
T2483,A1103,A1352,17298.93,2024-01-02 17:22:00
T2484,A1465,A1067,966.62,2024-01-02 17:23:00
T2485,A1451,A1332,3726.92,2024-01-02 17:24:00
T2486,A1154,A1081,23775.91,2024-01-02 17:25:00
T2487,A1447,A1477,3963.0,2024-01-02 17:26:00
T2488,A1448,A1140,11950.67,2024-01-02 17:27:00
T2489,A1047,A1335,5331.05,2024-01-02 17:28:00
T2490,A1184,A1128,2823.19,2024-01-02 17:29:00
T2491,A1042,A1190,2019.42,2024-01-02 17:30:00
T2492,A1340,A1462,1363.08,2024-01-02 17:31:00
T2493,A1332,A1084,8607.82,2024-01-02 17:32:00
T2494,A1026,A1202,2931.85,2024-01-02 17:33:00
T2495,A1320,A1156,4295.74,2024-01-02 17:34:00
T2496,A1371,A1358,4067.49,2024-01-02 17:35:00
T2497,A1386,A1119,5166.26,2024-01-02 17:36:00
T2498,A1219,A1335,12040.59,2024-01-02 17:37:00
T2499,A1046,A1360,23698.14,2024-01-02 17:38:00
T2500,A1048,A1000,3141.28,2024-01-02 17:39:00
T2501,A1109,A1244,10544.81,2024-01-02 17:40:00
T2502,A1039,A1067,8676.97,2024-01-02 17:41:00
T2503,A1303,A1115,5113.26,2024-01-02 17:42:00
T2504,A1265,A1348,18747.83,2024-01-02 17:43:00
T2505,A1227,A1004,1342.42,2024-01-02 17:44:00
T2506,A1004,A1356,694.24,2024-01-02 17:45:00
T2507,A1175,A1418,11543.33,2024-01-02 17:46:00
T2508,A1061,A1440,3469.81,2024-01-02 17:47:00
T2509,A1216,A1355,11262.68,2024-01-02 17:48:00
T2510,A1067,A1244,13414.62,2024-01-02 17:49:00
T2511,A1036,A1117,386.96,2024-01-02 17:50:00
T2512,A1196,A1045,12897.37,2024-01-02 17:51:00
T2513,A1374,A1412,3568.71,2024-01-02 17:52:00
T2514,A1052,A1052,4285.4,2024-01-02 17:53:00
T2515,A1160,A1188,5910.51,2024-01-02 17:54:00
T2516,A1451,A1153,15653.24,2024-01-02 17:55:00
T2517,A1070,A1195,115.81,2024-01-02 17:56:00
T2518,A1396,A1416,3887.25,2024-01-02 17:57:00
T2519,A1385,A1447,6983.17,2024-01-02 17:58:00
T2520,A1068,A1328,7696.08,2024-01-02 17:59:00
T2521,A1346,A1073,7076.31,2024-01-02 18:00:00
T2522,A1035,A1271,866.24,2024-01-02 18:01:00
T2523,A1288,A1004,2134.87,2024-01-02 18:02:00
T2524,A1312,A1332,2665.69,2024-01-02 18:03:00
T2525,A1084,A1225,9791.24,2024-01-02 18:04:00
T2526,A1179,A1369,1960.7,2024-01-02 18:05:00
T2527,A1109,A1321,1419.69,2024-01-02 18:06:00
T2528,A1383,A1077,18942.17,2024-01-02 18:07:00
T2529,A1470,A1210,53.42,2024-01-02 18:08:00
T2530,A1315,A1351,36772.94,2024-01-02 18:09:00
T2531,A1226,A1440,6777.3,2024-01-02 18:10:00
T2532,A1111,A1044,10577.96,2024-01-02 18:11:00
T2533,A1459,A1051,2094.11,2024-01-02 18:12:00
T2534,A1071,A1385,86.51,2024-01-02 18:13:00
T2535,A1063,A1301,8033.48,2024-01-02 18:14:00
T2536,A1373,A1196,10779.83,2024-01-02 18:15:00
T2537,A1179,A1493,8093.44,2024-01-02 18:16:00
T2538,A1219,A1161,924.86,2024-01-02 18:17:00
T2539,A1405,A1071,8400.61,2024-01-02 18:18:00
T2540,A1126,A1141,8790.02,2024-01-02 18:19:00
T2541,A1330,A1043,6447.16,2024-01-02 18:20:00
T2542,A1127,A1283,8717.58,2024-01-02 18:21:00
T2543,A1307,A1307,11221.76,2024-01-02 18:22:00
T2544,A1369,A1311,5705.36,2024-01-02 18:23:00
T2545,A1145,A1398,556.67,2024-01-02 18:24:00
T2546,A1481,A1353,4012.22,2024-01-02 18:25:00
T2547,A1013,A1434,484.98,2024-01-02 18:26:00
T2548,A1433,A1337,3140.86,2024-01-02 18:27:00
T2549,A1448,A1154,3136.44,2024-01-02 18:28:00
T2550,A1105,A1265,409.74,2024-01-02 18:29:00
T2551,A1310,A1260,2573.82,2024-01-02 18:30:00
T2552,A1096,A1382,705.94,2024-01-02 18:31:00
T2553,A1200,A1151,9908.91,2024-01-02 18:32:00
T2554,A1330,A1027,17703.18,2024-01-02 18:33:00
T2555,A1401,A1459,450.39,2024-01-02 18:34:00
T2556,A1406,A1488,18621.94,2024-01-02 18:35:00
T2557,A1122,A1253,4436.11,2024-01-02 18:36:00
T2558,A1197,A1057,2136.33,2024-01-02 18:37:00
T2559,A1123,A1255,479.86,2024-01-02 18:38:00
T2560,A1326,A1304,4166.38,2024-01-02 18:39:00
T2561,A1036,A1270,9494.31,2024-01-02 18:40:00
T2562,A1455,A1006,7367.27,2024-01-02 18:41:00
T2563,A1184,A1478,309.19,2024-01-02 18:42:00
T2564,A1162,A1067,454.17,2024-01-02 18:43:00
T2565,A1198,A1440,3093.76,2024-01-02 18:44:00
T2566,A1429,A1291,2099.82,2024-01-02 18:45:00
T2567,A1215,A1187,1586.8,2024-01-02 18:46:00
T2568,A1279,A1349,1979.4,2024-01-02 18:47:00
T2569,A1088,A1390,9762.03,2024-01-02 18:48:00
T2570,A1241,A1488,15889.76,2024-01-02 18:49:00
T2571,A1394,A1037,3116.2,2024-01-02 18:50:00
T2572,A1008,A1300,14193.85,2024-01-02 18:51:00
T2573,A1034,A1007,2327.19,2024-01-02 18:52:00
T2574,A1134,A1110,3882.59,2024-01-02 18:53:00
T2575,A1020,A1472,1537.33,2024-01-02 18:54:00
T2576,A1030,A1485,6137.85,2024-01-02 18:55:00
T2577,A1404,A1203,23174.0,2024-01-02 18:56:00
T2578,A1259,A1146,5550.37,2024-01-02 18:57:00
T2579,A1321,A1364,2657.26,2024-01-02 18:58:00
T2580,A1256,A1392,6261.63,2024-01-02 18:59:00
T2581,A1212,A1216,786.95,2024-01-02 19:00:00
T2582,A1359,A1205,13170.95,2024-01-02 19:01:00
T2583,A1042,A1327,4196.01,2024-01-02 19:02:00
T2584,A1274,A1275,3579.93,2024-01-02 19:03:00
T2585,A1315,A1078,5289.38,2024-01-02 19:04:00
T2586,A1142,A1042,5881.52,2024-01-02 19:05:00
T2587,A1158,A1040,446.89,2024-01-02 19:06:00
T2588,A1261,A1471,6885.88,2024-01-02 19:07:00
T2589,A1104,A1498,1661.89,2024-01-02 19:08:00
T2590,A1413,A1079,7509.59,2024-01-02 19:09:00
T2591,A1274,A1167,10373.88,2024-01-02 19:10:00
T2592,A1200,A1300,9776.57,2024-01-02 19:11:00
T2593,A1324,A1390,4824.49,2024-01-02 19:12:00
T2594,A1427,A1332,4405.94,2024-01-02 19:13:00
T2595,A1348,A1329,925.04,2024-01-02 19:14:00
T2596,A1033,A1158,8959.17,2024-01-02 19:15:00
T2597,A1357,A1223,1899.86,2024-01-02 19:16:00
T2598,A1373,A1488,4119.36,2024-01-02 19:17:00
T2599,A1433,A1122,2006.75,2024-01-02 19:18:00
T2600,A1029,A1125,862.03,2024-01-02 19:19:00
T2601,A1044,A1473,5958.35,2024-01-02 19:20:00
T2602,A1222,A1059,335.18,2024-01-02 19:21:00
T2603,A1232,A1313,8285.34,2024-01-02 19:22:00
T2604,A1311,A1028,2292.72,2024-01-02 19:23:00
T2605,A1158,A1341,0.81,2024-01-02 19:24:00
T2606,A1379,A1336,4293.94,2024-01-02 19:25:00
T2607,A1379,A1089,287.91,2024-01-02 19:26:00
T2608,A1061,A1006,1939.19,2024-01-02 19:27:00
T2609,A1362,A1070,7365.01,2024-01-02 19:28:00
T2610,A1359,A1005,388.44,2024-01-02 19:29:00
T2611,A1083,A1254,10970.73,2024-01-02 19:30:00
T2612,A1487,A1177,22.96,2024-01-02 19:31:00
T2613,A1267,A1264,1700.74,2024-01-02 19:32:00
T2614,A1400,A1421,8103.34,2024-01-02 19:33:00
T2615,A1369,A1132,2281.15,2024-01-02 19:34:00
T2616,A1085,A1190,644.79,2024-01-02 19:35:00
T2617,A1064,A1383,2679.92,2024-01-02 19:36:00
T2618,A1399,A1447,1891.5,2024-01-02 19:37:00
T2619,A1137,A1375,11098.06,2024-01-02 19:38:00
T2620,A1453,A1060,2255.57,2024-01-02 19:39:00
T2621,A1394,A1460,9333.46,2024-01-02 19:40:00
T2622,A1015,A1171,13346.65,2024-01-02 19:41:00
T2623,A1413,A1219,3413.03,2024-01-02 19:42:00
T2624,A1139,A1268,14443.88,2024-01-02 19:43:00
T2625,A1032,A1134,2842.32,2024-01-02 19:44:00
T2626,A1364,A1499,19958.5,2024-01-02 19:45:00
T2627,A1295,A1321,561.18,2024-01-02 19:46:00
T2628,A1039,A1254,6969.68,2024-01-02 19:47:00
T2629,A1233,A1261,4085.11,2024-01-02 19:48:00
T2630,A1184,A1028,2942.7,2024-01-02 19:49:00
T2631,A1255,A1439,6009.65,2024-01-02 19:50:00
T2632,A1290,A1085,7301.48,2024-01-02 19:51:00
T2633,A1188,A1080,26.24,2024-01-02 19:52:00
T2634,A1130,A1395,1095.99,2024-01-02 19:53:00
T2635,A1052,A1457,7490.6,2024-01-02 19:54:00
T2636,A1293,A1345,6586.61,2024-01-02 19:55:00
T2637,A1370,A1059,20296.76,2024-01-02 19:56:00
T2638,A1116,A1379,8588.7,2024-01-02 19:57:00
T2639,A1260,A1001,18067.84,2024-01-02 19:58:00
T2640,A1022,A1439,7274.86,2024-01-02 19:59:00
T2641,A1441,A1006,2123.38,2024-01-02 20:00:00
T2642,A1125,A1023,668.04,2024-01-02 20:01:00
T2643,A1241,A1186,9134.72,2024-01-02 20:02:00
T2644,A1196,A1471,6199.46,2024-01-02 20:03:00
T2645,A1076,A1091,296.31,2024-01-02 20:04:00
T2646,A1476,A1491,2678.2,2024-01-02 20:05:00
T2647,A1439,A1018,18851.46,2024-01-02 20:06:00
T2648,A1283,A1411,4163.7,2024-01-02 20:07:00
T2649,A1467,A1365,3401.51,2024-01-02 20:08:00
T2650,A1379,A1335,3671.61,2024-01-02 20:09:00
T2651,A1214,A1114,1405.85,2024-01-02 20:10:00
T2652,A1164,A1127,2759.91,2024-01-02 20:11:00
T2653,A1213,A1468,2770.43,2024-01-02 20:12:00
T2654,A1368,A1163,322.65,2024-01-02 20:13:00
T2655,A1138,A1422,8754.94,2024-01-02 20:14:00
T2656,A1039,A1292,3232.31,2024-01-02 20:15:00
T2657,A1190,A1061,10361.9,2024-01-02 20:16:00
T2658,A1257,A1344,11396.66,2024-01-02 20:17:00
T2659,A1461,A1026,1429.5,2024-01-02 20:18:00
T2660,A1091,A1114,6426.34,2024-01-02 20:19:00
T2661,A1411,A1264,3835.16,2024-01-02 20:20:00
T2662,A1023,A1488,12729.42,2024-01-02 20:21:00
T2663,A1205,A1035,1458.09,2024-01-02 20:22:00
T2664,A1449,A1238,6795.74,2024-01-02 20:23:00
T2665,A1443,A1144,5615.17,2024-01-02 20:24:00
T2666,A1396,A1432,2099.91,2024-01-02 20:25:00
T2667,A1159,A1167,881.27,2024-01-02 20:26:00
T2668,A1044,A1283,6327.11,2024-01-02 20:27:00
T2669,A1233,A1004,8050.16,2024-01-02 20:28:00
T2670,A1188,A1102,2275.52,2024-01-02 20:29:00
T2671,A1149,A1288,6211.0,2024-01-02 20:30:00
T2672,A1401,A1155,3016.46,2024-01-02 20:31:00
T2673,A1378,A1318,7493.97,2024-01-02 20:32:00
T2674,A1124,A1237,1332.98,2024-01-02 20:33:00
T2675,A1188,A1302,13255.39,2024-01-02 20:34:00
T2676,A1497,A1252,2033.09,2024-01-02 20:35:00
T2677,A1395,A1397,2751.16,2024-01-02 20:36:00
T2678,A1100,A1375,359.09,2024-01-02 20:37:00
T2679,A1461,A1279,709.41,2024-01-02 20:38:00
T2680,A1389,A1407,4352.31,2024-01-02 20:39:00
T2681,A1125,A1077,1868.51,2024-01-02 20:40:00
T2682,A1003,A1477,10828.35,2024-01-02 20:41:00
T2683,A1209,A1012,88.81,2024-01-02 20:42:00
T2684,A1119,A1277,2859.45,2024-01-02 20:43:00
T2685,A1177,A1325,2469.01,2024-01-02 20:44:00
T2686,A1429,A1355,117.1,2024-01-02 20:45:00
T2687,A1449,A1004,796.86,2024-01-02 20:46:00
T2688,A1486,A1171,3202.96,2024-01-02 20:47:00
T2689,A1000,A1388,4073.86,2024-01-02 20:48:00
T2690,A1336,A1192,3108.01,2024-01-02 20:49:00
T2691,A1434,A1377,4542.12,2024-01-02 20:50:00
T2692,A1372,A1157,5425.16,2024-01-02 20:51:00
T2693,A1053,A1105,59.84,2024-01-02 20:52:00
T2694,A1271,A1121,3742.79,2024-01-02 20:53:00
T2695,A1214,A1251,19862.53,2024-01-02 20:54:00
T2696,A1492,A1030,4391.73,2024-01-02 20:55:00
T2697,A1497,A1072,6790.7,2024-01-02 20:56:00
T2698,A1364,A1143,2242.61,2024-01-02 20:57:00
T2699,A1047,A1022,8923.09,2024-01-02 20:58:00
T2700,A1471,A1118,8894.76,2024-01-02 20:59:00
T2701,A1459,A1432,4420.04,2024-01-02 21:00:00
T2702,A1266,A1211,22381.67,2024-01-02 21:01:00
T2703,A1358,A1458,804.96,2024-01-02 21:02:00
T2704,A1190,A1234,102.56,2024-01-02 21:03:00
T2705,A1498,A1382,8822.18,2024-01-02 21:04:00
T2706,A1043,A1297,9875.23,2024-01-02 21:05:00
T2707,A1048,A1258,768.41,2024-01-02 21:06:00
T2708,A1068,A1326,1852.07,2024-01-02 21:07:00
T2709,A1419,A1201,106.25,2024-01-02 21:08:00
T2710,A1038,A1303,2082.97,2024-01-02 21:09:00
T2711,A1290,A1031,8900.58,2024-01-02 21:10:00
T2712,A1222,A1339,4378.38,2024-01-02 21:11:00
T2713,A1493,A1066,2567.14,2024-01-02 21:12:00
T2714,A1121,A1149,2788.8,2024-01-02 21:13:00
T2715,A1133,A1435,8.13,2024-01-02 21:14:00
T2716,A1161,A1474,2138.34,2024-01-02 21:15:00
T2717,A1410,A1201,6238.53,2024-01-02 21:16:00
T2718,A1358,A1425,21942.99,2024-01-02 21:17:00
T2719,A1376,A1167,11266.29,2024-01-02 21:18:00
T2720,A1162,A1231,143.27,2024-01-02 21:19:00
T2721,A1139,A1119,13729.76,2024-01-02 21:20:00
T2722,A1038,A1483,9172.64,2024-01-02 21:21:00
T2723,A1103,A1069,9095.03,2024-01-02 21:22:00
T2724,A1399,A1394,3674.89,2024-01-02 21:23:00
T2725,A1299,A1055,3045.04,2024-01-02 21:24:00
T2726,A1079,A1054,2165.09,2024-01-02 21:25:00
T2727,A1084,A1230,407.71,2024-01-02 21:26:00
T2728,A1238,A1160,1554.45,2024-01-02 21:27:00
T2729,A1208,A1061,1698.98,2024-01-02 21:28:00
T2730,A1274,A1183,3970.79,2024-01-02 21:29:00
T2731,A1493,A1394,8256.74,2024-01-02 21:30:00
T2732,A1106,A1231,3852.56,2024-01-02 21:31:00
T2733,A1157,A1237,357.51,2024-01-02 21:32:00
T2734,A1135,A1436,18990.56,2024-01-02 21:33:00
T2735,A1061,A1046,17159.27,2024-01-02 21:34:00
T2736,A1080,A1413,9228.0,2024-01-02 21:35:00
T2737,A1351,A1155,28485.87,2024-01-02 21:36:00
T2738,A1423,A1360,4717.92,2024-01-02 21:37:00
T2739,A1356,A1308,19743.58,2024-01-02 21:38:00
T2740,A1020,A1110,471.7,2024-01-02 21:39:00
T2741,A1427,A1438,2731.22,2024-01-02 21:40:00
T2742,A1167,A1075,1532.31,2024-01-02 21:41:00
T2743,A1046,A1364,1307.69,2024-01-02 21:42:00
T2744,A1127,A1495,910.54,2024-01-02 21:43:00
T2745,A1182,A1202,5843.74,2024-01-02 21:44:00
T2746,A1262,A1025,9120.93,2024-01-02 21:45:00
T2747,A1346,A1153,5180.74,2024-01-02 21:46:00
T2748,A1133,A1419,953.71,2024-01-02 21:47:00
T2749,A1089,A1015,9999.98,2024-01-02 21:48:00
T2750,A1487,A1207,6062.86,2024-01-02 21:49:00
T2751,A1437,A1231,2947.76,2024-01-02 21:50:00
T2752,A1284,A1383,6727.55,2024-01-02 21:51:00
T2753,A1281,A1127,1805.86,2024-01-02 21:52:00
T2754,A1048,A1236,2540.48,2024-01-02 21:53:00
T2755,A1052,A1411,14968.71,2024-01-02 21:54:00
T2756,A1406,A1071,2059.21,2024-01-02 21:55:00
T2757,A1062,A1006,3809.14,2024-01-02 21:56:00
T2758,A1031,A1425,13251.35,2024-01-02 21:57:00
T2759,A1399,A1113,7380.29,2024-01-02 21:58:00
T2760,A1066,A1101,385.33,2024-01-02 21:59:00
T2761,A1421,A1205,956.11,2024-01-02 22:00:00
T2762,A1190,A1351,47.23,2024-01-02 22:01:00
T2763,A1322,A1480,5980.48,2024-01-02 22:02:00
T2764,A1330,A1043,3561.69,2024-01-02 22:03:00
T2765,A1298,A1300,865.13,2024-01-02 22:04:00
T2766,A1132,A1469,19011.11,2024-01-02 22:05:00
T2767,A1416,A1038,4525.79,2024-01-02 22:06:00
T2768,A1011,A1033,1661.59,2024-01-02 22:07:00
T2769,A1101,A1462,4166.13,2024-01-02 22:08:00
T2770,A1330,A1227,6829.49,2024-01-02 22:09:00
T2771,A1414,A1065,475.81,2024-01-02 22:10:00
T2772,A1047,A1463,1927.05,2024-01-02 22:11:00
T2773,A1433,A1424,9869.32,2024-01-02 22:12:00
T2774,A1414,A1169,3693.39,2024-01-02 22:13:00
T2775,A1062,A1021,4745.58,2024-01-02 22:14:00
T2776,A1482,A1236,3402.43,2024-01-02 22:15:00
T2777,A1025,A1086,269.36,2024-01-02 22:16:00
T2778,A1473,A1293,1087.33,2024-01-02 22:17:00
T2779,A1221,A1420,3538.58,2024-01-02 22:18:00
T2780,A1370,A1202,1408.15,2024-01-02 22:19:00
T2781,A1254,A1015,307.63,2024-01-02 22:20:00
T2782,A1195,A1349,11133.94,2024-01-02 22:21:00
T2783,A1218,A1088,23841.01,2024-01-02 22:22:00
T2784,A1181,A1109,9454.36,2024-01-02 22:23:00
T2785,A1465,A1095,11536.06,2024-01-02 22:24:00
T2786,A1140,A1143,1662.25,2024-01-02 22:25:00
T2787,A1228,A1452,19408.05,2024-01-02 22:26:00
T2788,A1076,A1017,1315.85,2024-01-02 22:27:00
T2789,A1314,A1317,18148.47,2024-01-02 22:28:00
T2790,A1315,A1125,31576.88,2024-01-02 22:29:00
T2791,A1331,A1151,7463.0,2024-01-02 22:30:00
T2792,A1255,A1210,23825.46,2024-01-02 22:31:00
T2793,A1451,A1281,5057.4,2024-01-02 22:32:00
T2794,A1245,A1031,1802.92,2024-01-02 22:33:00
T2795,A1044,A1143,3446.81,2024-01-02 22:34:00
T2796,A1196,A1070,5401.93,2024-01-02 22:35:00
T2797,A1214,A1102,455.34,2024-01-02 22:36:00
T2798,A1329,A1452,5842.62,2024-01-02 22:37:00
T2799,A1408,A1269,23836.32,2024-01-02 22:38:00
T2800,A1127,A1322,1265.12,2024-01-02 22:39:00
T2801,A1410,A1278,9438.49,2024-01-02 22:40:00
T2802,A1406,A1009,14309.2,2024-01-02 22:41:00
T2803,A1195,A1400,17262.53,2024-01-02 22:42:00
T2804,A1365,A1183,19333.63,2024-01-02 22:43:00
T2805,A1245,A1278,4422.09,2024-01-02 22:44:00
T2806,A1400,A1248,22714.43,2024-01-02 22:45:00
T2807,A1176,A1467,8495.83,2024-01-02 22:46:00
T2808,A1289,A1257,1058.07,2024-01-02 22:47:00
T2809,A1164,A1198,3887.9,2024-01-02 22:48:00
T2810,A1138,A1092,7602.14,2024-01-02 22:49:00
T2811,A1013,A1163,1704.85,2024-01-02 22:50:00
T2812,A1305,A1112,6140.17,2024-01-02 22:51:00
T2813,A1015,A1458,6590.48,2024-01-02 22:52:00
T2814,A1415,A1398,1065.44,2024-01-02 22:53:00
T2815,A1143,A1029,4995.63,2024-01-02 22:54:00
T2816,A1414,A1241,8860.65,2024-01-02 22:55:00
T2817,A1271,A1183,4145.65,2024-01-02 22:56:00
T2818,A1392,A1299,73.06,2024-01-02 22:57:00
T2819,A1119,A1498,54.48,2024-01-02 22:58:00
T2820,A1081,A1051,2649.94,2024-01-02 22:59:00
T2821,A1126,A1336,15637.9,2024-01-02 23:00:00
T2822,A1123,A1136,1557.89,2024-01-02 23:01:00
T2823,A1273,A1417,6036.7,2024-01-02 23:02:00
T2824,A1405,A1469,1506.76,2024-01-02 23:03:00
T2825,A1377,A1028,2328.73,2024-01-02 23:04:00
T2826,A1391,A1485,11304.91,2024-01-02 23:05:00
T2827,A1112,A1294,7830.75,2024-01-02 23:06:00
T2828,A1433,A1408,601.57,2024-01-02 23:07:00
T2829,A1198,A1181,3359.07,2024-01-02 23:08:00
T2830,A1478,A1429,177.62,2024-01-02 23:09:00
T2831,A1432,A1088,3933.84,2024-01-02 23:10:00
T2832,A1090,A1121,6515.97,2024-01-02 23:11:00
T2833,A1303,A1162,756.8,2024-01-02 23:12:00
T2834,A1412,A1377,2045.53,2024-01-02 23:13:00
T2835,A1357,A1183,3043.36,2024-01-02 23:14:00
T2836,A1467,A1302,15119.3,2024-01-02 23:15:00
T2837,A1014,A1360,29993.74,2024-01-02 23:16:00
T2838,A1358,A1180,275.71,2024-01-02 23:17:00
T2839,A1485,A1290,8587.95,2024-01-02 23:18:00
T2840,A1288,A1072,2788.65,2024-01-02 23:19:00
T2841,A1288,A1485,2990.01,2024-01-02 23:20:00
